date,acc,PID
04:33.0,2.56785E+11,U1DD
37:31.7,2.56785E+11,WLIW
26:03.8,2.56779E+11,WLIW
56:54.7,2.56775E+11,WLIW
43:07.3,2.56774E+11,T0LZ
12:16.6,2.56786E+11,49DG
05:24.3,2.56772E+11,T0LZ
56:10.3,2.56783E+11,WLIW
26:41.0,2.56757E+11,3USE
02:56.5,2.56751E+11,U1DD
42:38.7,2.56776E+11,WLIW
04:04.1,2.56701E+11,80G0
42:12.1,2.5679E+11,80G0
26:37.4,2.56772E+11,80G0
40:36.4,2.56702E+11,WLIW
38:38.7,2.56706E+11,80G0
22:31.4,2.56785E+11,WLIW
03:26.2,2.56786E+11,U1DD
34:22.4,2.567E+11,U1DD
27:18.3,2.56752E+11,U1DD
12:03.0,2.5679E+11,WLIW
53:56.8,2.56701E+11,WLIW
56:25.3,2.56774E+11,WLIW
49:38.2,2.56774E+11,WLIW
55:51.0,2.56703E+11,WLIW
16:34.0,2.56774E+11,5OH5
12:30.2,2.56772E+11,P7R7
30:03.7,2.56793E+11,T0LZ
56:14.4,2.56756E+11,WLIW
30:33.4,2.56701E+11,80G0
45:56.6,2.56783E+11,WLIW
26:45.5,2.56787E+11,WLIW
36:11.9,2.56771E+11,80G0
57:15.3,2.56785E+11,80G0
20:27.3,2.56753E+11,WLIW
22:15.4,2.56773E+11,WLIW
25:21.3,2.56758E+11,T0LZ
24:40.6,2.56701E+11,6Q4Z
22:05.0,2.56757E+11,80G0
09:56.0,2.56784E+11,WLIW
39:41.7,2.56701E+11,U1DD
32:48.6,2.56752E+11,U1DD
35:29.4,2.56784E+11,WLIW
23:48.9,2.56752E+11,T0LZ
27:55.8,2.5675E+11,WLIW
00:08.4,2.56752E+11,80G0
34:27.7,2.5679E+11,80G0
52:54.5,2.56785E+11,80G0
58:34.7,2.56703E+11,WLIW
01:43.7,2.5676E+11,80G0
59:33.0,2.56781E+11,WLIW
04:27.3,2.56785E+11,80G0
52:29.8,2.56772E+11,WLIW
26:32.9,2.56787E+11,WLIW
16:31.4,2.56772E+11,U1DD
22:43.0,2.56787E+11,WLIW
14:49.9,2.56784E+11,U1DD
45:43.3,2.56759E+11,T0LZ
19:21.6,2.56703E+11,WLIW
25:29.3,2.56701E+11,WLIW
49:54.2,2.56393E+11,80G0
49:32.6,2.56772E+11,6Q4Z
53:01.7,2.56774E+11,WLIW
56:29.1,2.56701E+11,U1DD
43:30.2,2.56701E+11,WLIW
50:53.0,2.56706E+11,U1DD
59:13.1,2.56781E+11,WLIW
57:30.9,2.56783E+11,P7R7
03:31.6,2.56776E+11,U1DD
21:44.2,2.56772E+11,U1DD
13:18.3,2.56706E+11,T0LZ
34:56.0,2.56785E+11,U1DD
03:36.3,2.56786E+11,U1DD
02:22.2,2.56781E+11,WLIW
18:40.9,2.56704E+11,P7R7
19:00.9,2.56752E+11,3USE
41:40.1,2.56756E+11,U1DD
51:17.5,2.56702E+11,6Q4Z
59:31.0,2.56774E+11,WLIW
48:55.7,2.56393E+11,80G0
22:26.6,2.56312E+11,80G0
47:48.0,2.56702E+11,U1DD
49:23.2,2.56701E+11,U1DD
12:51.5,2.56701E+11,6Q4Z
02:35.4,2.56752E+11,3USE
43:39.7,2.56774E+11,WLIW
40:49.4,2.56773E+11,DJGS
47:06.5,2.56708E+11,3USE
43:39.1,2.56774E+11,WLIW
54:50.6,2.56788E+11,80G0
51:38.1,2.56757E+11,3USE
47:29.3,2.56789E+11,80G0
52:10.0,2.56707E+11,80G0
09:11.6,2.56774E+11,T0LZ
26:41.3,2.56786E+11,DJGS
32:24.6,2.56774E+11,WLIW
05:36.9,2.56777E+11,U1DD
39:53.2,2.56777E+11,WLIW
19:49.6,2.56703E+11,6Q4Z
11:36.3,2.56709E+11,80G0
19:59.4,2.56787E+11,T0LZ
46:53.7,2.56788E+11,5YR6
58:52.9,2.56773E+11,80G0
38:55.9,2.56701E+11,WLIW
06:10.3,2.56771E+11,T0LZ
24:56.1,2.56785E+11,WLIW
23:06.3,2.56781E+11,3USE
25:37.5,2.56781E+11,3USE
32:27.2,2.56774E+11,3USE
38:45.5,2.56755E+11,U1DD
16:48.4,2.56774E+11,WLIW
46:24.8,2.56701E+11,WLIW
57:24.1,2.56705E+11,DJGS
34:51.7,2.56702E+11,P7R7
15:12.7,2.56704E+11,WLIW
30:13.9,2.56777E+11,0ZFO
46:23.8,2.56774E+11,WLIW
14:25.4,2.56788E+11,80G0
29:37.8,2.56702E+11,80G0
16:44.8,2.56753E+11,80G0
19:34.9,2.56751E+11,WLIW
01:31.3,2.56781E+11,WLIW
33:08.3,2.567E+11,DJGS
52:19.1,2.56785E+11,U1DD
15:52.9,2.56705E+11,WLIW
25:46.3,2.56753E+11,80G0
43:25.2,2.56774E+11,5YR6
53:51.3,2.56783E+11,P7R7
27:04.9,2.56784E+11,WLIW
14:40.5,2.56757E+11,WLIW
27:56.8,2.56785E+11,U1DD
56:51.6,2.56758E+11,80G0
36:39.2,2.56705E+11,WLIW
09:59.6,2.56784E+11,WLIW
17:33.0,2.56777E+11,3USE
15:06.8,2.56774E+11,WLIW
50:58.6,2.56755E+11,WLIW
29:20.8,2.56772E+11,WLIW
08:01.7,2.56786E+11,DJGS
06:18.4,2.56776E+11,80G0
22:44.5,2.56773E+11,WLIW
33:36.6,2.56778E+11,80G0
25:07.4,2.56701E+11,WLIW
25:21.1,2.56775E+11,80G0
19:40.7,2.56778E+11,Q9SJ
34:09.9,2.56701E+11,WLIW
30:16.6,2.56701E+11,WLIW
26:28.6,2.56701E+11,6Q4Z
36:49.1,2.56783E+11,T0LZ
30:29.3,2.56774E+11,U1DD
02:58.9,2.56702E+11,80G0
00:41.8,2.56703E+11,T0LZ
51:31.1,2.56755E+11,WLIW
27:26.3,2.56753E+11,WLIW
26:01.5,2.56781E+11,WLIW
56:03.1,2.56703E+11,T0LZ
39:34.0,2.56702E+11,WLIW
32:29.1,2.56781E+11,WLIW
40:02.5,2.56772E+11,80G0
53:35.7,2.56709E+11,80G0
20:00.0,2.56757E+11,T0LZ
22:53.5,2.56785E+11,WLIW
50:36.2,2.56705E+11,WLIW
01:03.6,2.56701E+11,6Q4Z
21:14.4,2.56758E+11,T0LZ
40:24.5,2.56774E+11,DJGS
40:27.6,2.56701E+11,6Q4Z
39:29.3,2.56703E+11,T0LZ
53:20.8,2.56706E+11,80G0
05:33.4,2.56773E+11,Q9SJ
57:45.3,2.56701E+11,6Q4Z
25:59.8,2.56788E+11,U1DD
55:10.7,2.56702E+11,CPEH
21:48.1,2.56781E+11,U1DD
05:01.7,2.56774E+11,WLIW
16:37.9,2.56775E+11,80G0
01:42.7,2.56701E+11,U1DD
11:03.3,2.56754E+11,WLIW
15:35.4,2.56753E+11,80G0
55:39.8,2.56774E+11,WLIW
54:41.1,2.56755E+11,6Q4Z
58:33.2,2.56701E+11,6Q4Z
14:04.9,2.56754E+11,WLIW
16:29.7,2.56708E+11,3USE
34:37.9,2.56701E+11,WLIW
18:31.3,2.56702E+11,DJGS
05:20.7,2.56775E+11,DJGS
12:26.6,2.56772E+11,DJGS
00:22.2,2.56752E+11,T0LZ
37:09.7,2.56795E+11,WLIW
39:31.7,2.56753E+11,80G0
31:17.0,2.56702E+11,CPEH
39:28.1,2.56781E+11,U1DD
35:26.1,2.56705E+11,WLIW
55:35.6,2.56703E+11,U1DD
17:21.1,2.56773E+11,80G0
05:31.4,2.56775E+11,WLIW
59:58.5,2.56794E+11,DJGS
08:51.5,2.56701E+11,WLIW
33:00.3,2.56782E+11,U1DD
13:21.0,2.56777E+11,DJGS
00:28.2,2.56E+11,80G0
06:47.3,2.5678E+11,WLIW
06:48.8,2.56784E+11,DJGS
09:32.5,2.56781E+11,WLIW
28:50.8,2.56785E+11,WLIW
52:09.7,2.56701E+11,Q9SJ
11:21.5,2.5678E+11,WLIW
56:13.2,2.56773E+11,80G0
07:35.3,2.56773E+11,6Q4Z
03:50.8,2.56781E+11,WLIW
51:01.8,2.56708E+11,3USE
27:37.3,2.56775E+11,WLIW
26:05.9,2.56701E+11,WLIW
19:13.3,2.5678E+11,WLIW
08:42.7,2.56782E+11,DJGS
26:16.7,2.56774E+11,WLIW
47:02.3,2.567E+11,WLIW
29:06.1,2.56312E+11,80G0
17:43.1,2.56704E+11,WLIW
35:02.4,2.56701E+11,WLIW
41:18.4,2.56774E+11,WLIW
44:34.2,2.56773E+11,6Q4Z
26:41.4,2.56E+11,80G0
02:31.2,2.56705E+11,80G0
06:20.8,2.56753E+11,80G0
36:32.0,2.56774E+11,WLIW
13:11.2,2.56706E+11,WLIW
11:23.7,2.56774E+11,3USE
45:09.9,2.56785E+11,U1DD
14:05.2,2.56774E+11,WLIW
54:33.0,2.56701E+11,WLIW
48:12.9,2.56758E+11,WLIW
11:01.4,2.56772E+11,2F3O
58:24.6,2.56752E+11,3USE
37:05.0,2.56778E+11,5YR6
23:12.9,2.5676E+11,UE6G
28:08.6,2.56751E+11,WLIW
55:53.6,2.56752E+11,5YR6
27:33.4,2.56752E+11,WLIW
02:04.0,2.56756E+11,WLIW
06:23.0,2.56772E+11,80G0
41:34.5,2.56701E+11,6Q4Z
12:26.6,2.56701E+11,6Q4Z
22:15.8,2.56772E+11,WLIW
40:11.8,2.56776E+11,WLIW
50:11.5,2.56772E+11,U1DD
56:15.0,2.56774E+11,WLIW
50:26.4,2.56784E+11,DJGS
57:56.4,2.56703E+11,T0LZ
17:59.9,2.56779E+11,T0LZ
15:34.6,2.56703E+11,DJGS
38:35.6,2.5678E+11,WLIW
53:40.0,2.56774E+11,WLIW
03:48.8,2.56774E+11,WLIW
37:18.4,2.56788E+11,WLIW
05:30.3,2.56784E+11,3USE
15:36.2,2.56703E+11,WLIW
22:22.8,2.56774E+11,WLIW
58:50.8,2.56701E+11,WLIW
09:47.7,2.56707E+11,WLIW
06:59.3,2.56789E+11,WLIW
37:49.8,2.56752E+11,3USE
50:48.8,2.56756E+11,U1DD
49:38.8,2.56703E+11,WLIW
56:11.2,2.56706E+11,U1DD
25:43.8,2.56705E+11,WLIW
50:37.5,2.56775E+11,WLIW
31:53.7,2.56757E+11,80G0
10:51.7,2.56703E+11,U1DD
34:22.9,2.56781E+11,WLIW
12:22.8,2.56703E+11,WLIW
38:56.3,2.56701E+11,80G0
37:24.9,2.56779E+11,U1DD
11:42.7,2.56701E+11,WLIW
23:12.8,2.56787E+11,WLIW
31:39.1,2.56703E+11,WLIW
31:07.8,2.56757E+11,T0LZ
38:17.2,2.56784E+11,DJGS
25:22.4,2.56777E+11,6Q4Z
26:03.5,2.5675E+11,U1DD
52:35.0,2.56773E+11,WLIW
16:57.0,2.56751E+11,80G0
51:07.5,2.56753E+11,U1DD
27:12.8,2.5676E+11,WLIW
26:12.3,2.56781E+11,80G0
01:27.6,2.56705E+11,80G0
34:01.6,2.56782E+11,80G0
27:04.7,2.56755E+11,3USE
56:14.3,2.56778E+11,80G0
15:42.4,2.56785E+11,80G0
30:14.2,2.56774E+11,T0LZ
17:10.4,2.56705E+11,80G0
25:19.5,2.56782E+11,U1DD
24:14.2,2.56701E+11,WLIW
24:45.2,2.56757E+11,80G0
06:22.3,2.56751E+11,WLIW
36:38.9,2.56774E+11,WLIW
34:59.6,2.56774E+11,U1DD
14:29.5,2.56783E+11,80G0
16:44.5,2.56755E+11,3USE
53:39.2,2.56755E+11,WLIW
42:28.4,2.56774E+11,WLIW
01:05.5,2.5678E+11,DJGS
12:04.7,2.56773E+11,Q9SJ
18:08.9,2.56753E+11,DJGS
56:34.8,2.56788E+11,U1DD
02:12.7,2.56781E+11,WLIW
33:32.3,2.56774E+11,WLIW
12:30.4,2.56751E+11,WLIW
52:33.2,2.56702E+11,6Q4Z
45:00.7,2.56773E+11,80G0
13:50.9,2.56774E+11,WLIW
40:14.1,2.56774E+11,80G0
52:10.7,2.56778E+11,80G0
21:59.7,2.56756E+11,U1DD
35:25.6,2.5679E+11,80G0
10:49.9,2.56752E+11,U1DD
03:49.9,2.56779E+11,WLIW
28:30.7,2.56755E+11,WLIW
38:19.9,2.56703E+11,WLIW
38:57.4,2.56774E+11,WLIW
01:19.5,2.56701E+11,6Q4Z
53:35.4,2.56787E+11,WLIW
43:06.4,2.56777E+11,WLIW
02:42.5,2.56701E+11,WLIW
49:14.1,2.56703E+11,WLIW
48:58.7,2.56753E+11,3USE
28:11.4,2.56703E+11,DJGS
24:54.5,2.56775E+11,WLIW
41:14.9,2.56794E+11,DJGS
08:10.2,2.56757E+11,WLIW
53:15.0,2.56756E+11,80G0
14:31.3,2.56786E+11,T0LZ
37:10.9,2.56776E+11,T0LZ
39:53.5,2.56788E+11,WLIW
54:36.1,2.56774E+11,DJGS
22:23.4,2.56787E+11,80G0
51:27.5,2.56703E+11,WLIW
56:23.7,2.56703E+11,U1DD
30:11.7,2.56756E+11,WLIW
13:49.8,2.56701E+11,WLIW
48:41.1,2.56783E+11,T0LZ
29:02.8,2.56753E+11,WLIW
09:20.8,2.56705E+11,WLIW
58:02.5,2.56701E+11,6Q4Z
30:13.6,2.56755E+11,T0LZ
56:24.7,2.5678E+11,80G0
53:20.1,2.56785E+11,WLIW
51:23.6,2.56705E+11,80G0
39:31.5,2.56705E+11,80G0
38:13.1,2.56701E+11,WLIW
35:16.4,2.56703E+11,WLIW
26:04.3,2.5675E+11,80G0
17:45.6,2.56701E+11,WLIW
21:04.4,2.56753E+11,WLIW
28:13.3,2.56703E+11,WLIW
54:18.1,2.56774E+11,WLIW
12:57.8,2.56775E+11,3USE
53:31.4,2.56787E+11,WLIW
16:40.8,2.56752E+11,U1DD
41:44.6,2.56787E+11,5YR6
59:18.1,2.56701E+11,U1DD
03:00.0,2.56758E+11,DJGS
54:46.6,2.56702E+11,6Q4Z
43:42.6,2.56706E+11,T0LZ
46:29.1,2.56774E+11,80G0
26:00.6,2.56E+11,WLIW
32:36.7,2.56779E+11,P7R7
14:05.0,2.56774E+11,WLIW
36:19.2,2.56774E+11,WLIW
59:31.1,2.56775E+11,80G0
56:30.3,2.56757E+11,3USE
08:58.0,2.56752E+11,3USE
34:05.2,2.56778E+11,80G0
26:19.4,2.56793E+11,80G0
05:22.0,2.56785E+11,WLIW
05:41.1,2.56753E+11,WLIW
28:30.6,2.56773E+11,U1DD
56:46.0,2.56778E+11,U1DD
16:22.6,2.56701E+11,6Q4Z
17:45.7,2.56703E+11,WLIW
28:35.6,2.56701E+11,WLIW
03:32.6,2.567E+11,80G0
05:23.9,2.56702E+11,YDAG
11:54.4,2.56701E+11,WLIW
28:21.2,2.56774E+11,WLIW
29:17.7,2.56755E+11,80G0
01:08.8,2.56774E+11,U1DD
23:37.8,2.56774E+11,WLIW
21:32.4,2.56701E+11,WLIW
52:03.0,2.56772E+11,T0LZ
42:56.1,2.56772E+11,WLIW
16:15.1,2.56774E+11,WLIW
07:26.5,2.56703E+11,WLIW
30:32.4,2.56788E+11,80G0
17:11.8,2.56777E+11,80G0
44:15.6,2.56774E+11,WLIW
28:34.6,2.56706E+11,WLIW
01:58.7,2.56702E+11,80G0
10:38.7,2.5675E+11,80G0
24:40.8,2.56772E+11,WLIW
43:32.6,2.56785E+11,U1DD
14:17.1,2.56756E+11,WLIW
56:45.9,2.56784E+11,DJGS
37:08.9,2.56752E+11,3USE
33:34.6,2.56705E+11,DJGS
56:58.3,2.56702E+11,6Q4Z
01:04.6,2.56703E+11,WLIW
08:44.0,2.56783E+11,DJGS
18:16.2,2.56773E+11,WLIW
08:10.3,2.56753E+11,U1DD
59:45.2,2.56774E+11,WLIW
30:37.7,2.56753E+11,80G0
59:44.9,2.56701E+11,WLIW
21:13.5,2.56774E+11,WLIW
13:23.1,2.5675E+11,T0LZ
11:49.2,2.56785E+11,80G0
33:37.9,2.56755E+11,U1DD
59:47.6,2.56781E+11,WLIW
45:10.0,2.56772E+11,WLIW
58:19.0,2.56781E+11,WLIW
44:47.7,2.56754E+11,5YR6
47:59.0,2.56772E+11,DJGS
41:06.0,2.56704E+11,80G0
51:00.2,2.56393E+11,80G0
37:52.5,2.56312E+11,80G0
08:54.6,2.56785E+11,WLIW
16:51.5,2.56706E+11,80G0
54:44.8,2.56702E+11,80G0
50:36.6,2.56701E+11,WLIW
27:29.9,2.56788E+11,80G0
21:20.2,2.56788E+11,WLIW
22:43.1,2.56701E+11,6Q4Z
41:05.2,2.56774E+11,T0LZ
25:57.0,2.56701E+11,6Q4Z
44:24.1,2.56758E+11,T0LZ
45:22.5,2.56701E+11,6Q4Z
19:52.3,2.56774E+11,U1DD
00:06.7,2.56703E+11,WLIW
17:05.2,2.56773E+11,80G0
49:02.7,2.56774E+11,3USE
12:45.8,2.56756E+11,80G0
31:24.7,2.56771E+11,80G0
28:41.4,2.56701E+11,U1DD
45:39.1,2.567E+11,DJGS
47:52.0,2.56774E+11,80G0
33:51.2,2.56774E+11,3USE
00:45.5,2.56779E+11,T0LZ
00:15.4,2.56705E+11,80G0
05:52.6,2.56781E+11,3USE
01:17.9,2.5679E+11,80G0
00:34.3,2.56778E+11,3USE
36:32.4,2.56785E+11,WLIW
27:56.3,2.56703E+11,WLIW
24:37.6,2.56703E+11,T0LZ
05:19.3,2.56751E+11,80G0
49:41.3,2.56773E+11,80G0
50:31.7,2.56785E+11,WLIW
53:39.8,2.56754E+11,WLIW
52:01.8,2.56774E+11,3USE
24:29.6,2.56794E+11,DJGS
29:47.0,2.56755E+11,3USE
31:23.1,2.56785E+11,WLIW
21:31.4,2.56784E+11,80G0
18:25.7,2.56701E+11,WLIW
10:00.9,2.56775E+11,6Q4Z
53:42.8,2.56701E+11,80G0
39:27.0,2.56783E+11,80G0
03:29.4,2.56774E+11,WLIW
14:21.7,2.56705E+11,WLIW
58:14.7,2.56757E+11,80G0
38:00.3,2.56752E+11,Q9SJ
55:28.3,2.56758E+11,U1DD
42:05.4,2.56756E+11,80G0
05:24.0,2.56783E+11,WLIW
02:05.8,2.56759E+11,U1DD
22:31.6,2.56701E+11,U1DD
15:52.9,2.56702E+11,WLIW
34:50.1,2.567E+11,80G0
01:05.4,2.56778E+11,U1DD
54:42.5,2.56701E+11,T0LZ
36:06.7,2.56703E+11,T0LZ
25:19.5,2.56785E+11,WLIW
47:57.6,2.5678E+11,U1DD
46:27.4,2.56703E+11,WLIW
54:18.6,2.56784E+11,2F3O
03:01.8,2.56708E+11,80G0
43:46.5,2.56757E+11,U1DD
45:37.2,2.56705E+11,WLIW
31:24.4,2.56782E+11,P7R7
44:46.6,2.56705E+11,WLIW
14:11.3,2.56776E+11,WLIW
06:03.8,2.56781E+11,WLIW
09:43.3,2.56701E+11,WLIW
37:38.3,2.56778E+11,2F3O
31:56.5,2.56785E+11,WLIW
26:08.5,2.56701E+11,WLIW
32:47.1,2.5678E+11,WLIW
54:22.8,2.56781E+11,WLIW
37:37.7,2.56759E+11,80G0
10:32.3,2.56781E+11,WLIW
09:12.7,2.56703E+11,WLIW
22:10.9,2.56752E+11,WLIW
07:01.6,2.56785E+11,WLIW
24:07.5,2.56703E+11,6Q4Z
33:59.5,2.56772E+11,80G0
37:56.2,2.56701E+11,WLIW
06:51.5,2.56709E+11,80G0
11:48.4,2.56783E+11,WLIW
07:12.2,2.56781E+11,U1DD
35:42.8,2.56774E+11,WLIW
55:15.4,2.56772E+11,WLIW
43:47.1,2.56785E+11,U1DD
44:42.9,2.56784E+11,80G0
47:19.0,2.56781E+11,WLIW
10:29.1,2.56772E+11,3USE
11:41.9,2.56781E+11,DJGS
34:36.3,2.56785E+11,WLIW
07:33.6,2.56755E+11,3USE
55:00.7,2.56774E+11,WLIW
30:44.3,2.56781E+11,WLIW
38:52.4,2.56771E+11,80G0
39:43.0,2.56706E+11,80G0
49:49.7,2.56701E+11,80G0
51:54.7,2.56774E+11,80G0
39:13.2,2.56778E+11,WLIW
05:41.4,2.56705E+11,80G0
37:48.5,2.56753E+11,DJGS
09:38.5,2.56758E+11,80G0
48:41.4,2.56756E+11,YEPH
53:29.6,2.56773E+11,WLIW
16:18.7,2.56785E+11,U1DD
14:09.7,2.56788E+11,DJGS
04:09.4,2.56705E+11,WLIW
41:18.8,2.56781E+11,T0LZ
46:31.9,2.56753E+11,U1DD
49:58.2,2.5678E+11,U1DD
25:24.5,2.56706E+11,WLIW
25:00.8,2.56703E+11,2F3O
38:34.9,2.56703E+11,T0LZ
30:17.0,2.56705E+11,WLIW
37:35.4,2.56781E+11,DJGS
26:19.3,2.56702E+11,5YR6
30:12.7,2.56781E+11,U1DD
43:38.0,2.56703E+11,WLIW
34:43.7,2.56778E+11,6Q4Z
15:41.9,2.5678E+11,U1DD
43:12.2,2.56781E+11,WLIW
07:48.8,2.56774E+11,WLIW
31:16.0,2.56776E+11,WLIW
17:34.1,2.56753E+11,80G0
36:07.6,2.56775E+11,WLIW
03:03.6,2.56758E+11,DJGS
46:40.4,2.56705E+11,WLIW
46:43.6,2.56774E+11,WLIW
16:50.5,2.56703E+11,WLIW
38:25.0,2.56701E+11,WLIW
29:21.3,2.56752E+11,DJGS
29:15.6,2.56312E+11,80G0
28:56.2,2.56751E+11,WLIW
11:34.7,2.56783E+11,DJGS
52:57.2,2.56781E+11,3USE
23:10.8,2.56786E+11,49DG
35:44.3,2.56701E+11,WLIW
08:53.9,2.56704E+11,WLIW
35:03.2,2.56312E+11,80G0
36:05.1,2.56701E+11,U1DD
53:59.9,2.56773E+11,80G0
44:17.5,2.56705E+11,WLIW
59:40.2,2.56752E+11,U1DD
44:44.0,2.56776E+11,T0LZ
15:40.6,2.56756E+11,WLIW
06:41.3,2.56754E+11,U1DD
33:17.3,2.56774E+11,WLIW
48:55.4,2.56755E+11,3USE
23:28.6,2.56703E+11,WLIW
14:28.5,2.56705E+11,80G0
11:55.3,2.56701E+11,80G0
56:54.5,2.56701E+11,6Q4Z
54:12.5,2.56775E+11,U1DD
48:03.3,2.56785E+11,WLIW
35:05.5,2.56777E+11,6Q4Z
24:14.8,2.5678E+11,80G0
42:48.9,2.56774E+11,WLIW
38:36.9,2.56776E+11,WLIW
15:02.3,2.56774E+11,3USE
17:02.0,2.56703E+11,U1DD
04:50.1,2.56703E+11,WLIW
08:11.5,2.56774E+11,WLIW
52:09.2,2.56772E+11,CPEH
07:25.1,2.56702E+11,80G0
43:52.4,2.56707E+11,WLIW
35:54.9,2.56772E+11,WLIW
41:05.5,2.56755E+11,2F3O
10:22.6,2.56751E+11,WLIW
28:13.1,2.56703E+11,T0LZ
48:38.8,2.56755E+11,3USE
43:13.9,2.56785E+11,U1DD
05:41.0,2.56776E+11,WLIW
11:24.5,2.56779E+11,WLIW
11:30.8,2.56773E+11,WLIW
23:26.1,2.56753E+11,T0LZ
52:18.4,2.56776E+11,80G0
19:56.7,2.56758E+11,WLIW
43:01.5,2.56774E+11,U1DD
36:05.6,2.56757E+11,80G0
47:00.5,2.56772E+11,80G0
21:13.2,2.56773E+11,DJGS
47:36.1,2.56703E+11,WLIW
22:42.2,2.56796E+11,WLIW
26:30.5,2.56701E+11,U1DD
31:37.8,2.567E+11,T0LZ
41:59.8,2.56702E+11,CPEH
37:29.2,2.56701E+11,T0LZ
59:08.1,2.5678E+11,WLIW
55:57.8,2.56781E+11,WLIW
31:11.6,2.56703E+11,WLIW
52:14.0,2.56774E+11,WLIW
29:20.0,2.56784E+11,WLIW
47:41.8,2.56774E+11,WLIW
35:33.4,2.56753E+11,WLIW
39:31.7,2.56701E+11,WLIW
34:42.3,2.56702E+11,T0LZ
47:34.7,2.56785E+11,80G0
04:21.4,2.56702E+11,80G0
46:11.3,2.56772E+11,WLIW
32:53.5,2.56785E+11,U1DD
06:16.9,2.56783E+11,U1DD
48:50.8,2.56705E+11,WLIW
52:07.1,2.56775E+11,WLIW
39:45.4,2.56784E+11,WLIW
34:51.6,2.5678E+11,U1DD
49:52.6,2.56775E+11,U1DD
49:23.7,2.56703E+11,WLIW
48:55.3,2.56705E+11,DJGS
04:56.0,2.56777E+11,80G0
48:58.9,2.56703E+11,U1DD
32:51.0,2.56758E+11,80G0
00:25.6,2.56705E+11,80G0
59:00.2,2.56751E+11,80G0
58:17.7,2.56701E+11,6Q4Z
50:58.9,2.56781E+11,WLIW
38:44.2,2.56759E+11,U1DD
40:10.6,2.5678E+11,U1DD
33:06.8,2.56785E+11,T0LZ
58:15.2,2.56705E+11,DJGS
32:28.6,2.56774E+11,WLIW
47:52.6,2.56774E+11,WLIW
26:52.6,2.56772E+11,3USE
14:40.7,2.56754E+11,WLIW
58:50.8,2.56707E+11,WLIW
34:48.9,2.5678E+11,80G0
14:39.9,2.56777E+11,WLIW
08:14.8,2.56701E+11,80G0
04:24.9,2.56754E+11,80G0
30:42.3,2.56773E+11,DJGS
03:18.2,2.56706E+11,80G0
41:29.8,2.56701E+11,WLIW
22:18.7,2.56793E+11,5YR6
15:33.4,2.56701E+11,WLIW
40:18.2,2.56701E+11,6Q4Z
08:32.5,2.56703E+11,0ZFO
03:54.0,2.56703E+11,DJGS
13:35.0,2.56772E+11,U1DD
10:15.5,2.56703E+11,CPEH
47:20.2,2.56754E+11,U1DD
44:52.8,2.56772E+11,80G0
52:24.1,2.56758E+11,3USE
35:51.2,2.56784E+11,WLIW
55:58.4,2.56789E+11,WLIW
08:08.6,2.56785E+11,WLIW
38:18.0,2.56703E+11,U1DD
35:35.4,2.56774E+11,WLIW
35:01.1,2.56703E+11,WLIW
39:43.3,2.56756E+11,T2MU
00:50.9,2.56703E+11,WLIW
44:37.8,2.56793E+11,U1DD
43:41.3,2.56312E+11,80G0
34:11.1,2.56703E+11,WLIW
23:05.0,2.56773E+11,WLIW
59:39.2,2.56788E+11,U1DD
06:28.3,2.56785E+11,WLIW
25:23.8,2.56775E+11,80G0
46:13.8,2.56781E+11,WLIW
46:42.1,2.56778E+11,WLIW
38:08.0,2.56772E+11,U1DD
05:24.7,2.56753E+11,WLIW
23:15.3,2.56705E+11,DJGS
44:36.2,2.56752E+11,WLIW
11:48.5,2.56772E+11,WLIW
16:29.7,2.56788E+11,3USE
08:28.7,2.56784E+11,WLIW
45:54.4,2.56778E+11,U1DD
02:54.1,2.56701E+11,DJGS
06:02.4,2.56703E+11,WLIW
36:42.7,2.56772E+11,80G0
37:07.1,2.56775E+11,DJGS
10:04.9,2.56757E+11,DJGS
20:28.0,2.56792E+11,80G0
50:46.0,2.56774E+11,WLIW
49:29.6,2.56393E+11,80G0
12:38.0,2.56776E+11,5YR6
34:11.5,2.56782E+11,WLIW
08:50.9,2.5678E+11,T0LZ
37:35.6,2.56701E+11,WLIW
06:55.8,2.56758E+11,6Q4Z
10:45.5,2.56776E+11,WLIW
30:22.0,2.56701E+11,6Q4Z
20:51.9,2.56785E+11,U1DD
39:14.9,2.56701E+11,WLIW
45:49.6,2.56752E+11,6Q4Z
25:37.4,2.56772E+11,WLIW
01:02.5,2.56704E+11,DJGS
08:42.1,2.56777E+11,WLIW
19:53.8,2.56703E+11,U1DD
33:10.3,2.56785E+11,3USE
44:32.1,2.56787E+11,WLIW
16:16.5,2.56782E+11,DJGS
27:27.6,2.56784E+11,DJGS
16:48.2,2.56773E+11,WLIW
43:06.5,2.56785E+11,WLIW
17:58.3,2.56783E+11,WLIW
22:32.0,2.56754E+11,WLIW
45:53.4,2.56775E+11,U1DD
06:43.3,2.56777E+11,80G0
48:20.9,2.56785E+11,WLIW
43:34.2,2.56702E+11,DJGS
25:08.6,2.56701E+11,6Q4Z
19:20.9,2.56786E+11,WLIW
08:28.6,2.56773E+11,WLIW
38:24.1,2.56775E+11,WLIW
26:55.1,2.56701E+11,6Q4Z
24:01.6,2.56777E+11,T0LZ
56:21.0,2.56701E+11,WLIW
11:22.2,2.56785E+11,WLIW
43:01.2,2.56701E+11,6Q4Z
16:28.1,2.56753E+11,80G0
58:56.5,2.56703E+11,WLIW
